model,configuration,timestamp,latency_ms,throughput_fps,power_watts,efficiency_fps_per_watt,temperature_celsius,cores,batch_size
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:27.559498,19.157193205431273,835.1954186829324,21.031702341981546,39.71126089093569,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:27.810084,18.270562728079877,875.7256269622026,21.322755249411443,41.07000322983,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:28.060590,18.68758030855493,856.1836115655598,20.489433519479995,41.78659262353726,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:28.312389,19.62918484764414,815.1128090232586,21.628357684566236,37.68722622915166,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:28.564114,18.985084141596996,842.7668732288329,21.85864694153364,38.55530836300259,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:28.812201,18.038396624881074,886.9967953765118,21.45416917150958,41.34379608390587,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:29.060997,18.35805026156721,871.5522493963416,21.56448550922386,40.416092886776696,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:29.309552,18.609641642752003,859.7693769257296,20.003126844845685,42.981748983273135,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:29.558739,18.74528405816242,853.5480150823846,21.91120174668475,38.95486997702122,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:29.806576,17.699583479679728,903.9760748250964,21.82937121074028,41.41099924950338,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:30.056743,19.56950495321529,817.5986075402068,21.319425296425432,38.349936556558646,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:30.306475,19.522464849008056,819.5686417544231,21.433465274867682,38.237803884910186,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:30.555643,19.30136822943783,828.9567770432622,20.06535622216488,41.31283630676679,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:30.804253,18.926930745269388,845.3562923295977,21.304322859896732,39.680035732132886,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:31.052984,18.954534644646472,844.1251816498195,21.931763957065325,38.488704479143564,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:31.302113,19.04501032557123,840.1150604007405,22.067941279420992,38.069480508549866,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:31.550722,18.84279593035423,849.130885837663,21.785920651603856,38.97613047512641,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:31.799223,18.665954525455373,857.1755587521805,21.282412114459355,40.276240970346215,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:32.046805,18.285228128020506,875.0232640237836,21.853234688031307,40.0409036243509,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:32.296491,18.790684274965717,851.4857557005699,19.806931506336777,42.98928157691444,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:32.545500,18.56355986881436,861.903649573109,21.608259694221232,39.8876939545303,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:32.794902,19.31601846027086,828.3280549202601,20.328510832628307,40.74710940413554,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:33.044602,19.206234200120168,833.0628395596619,21.074756878570344,39.528941869158814,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:33.292586,18.129887469702492,882.5206459079338,22.52212092384365,39.18461537845796,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:33.541229,19.307917836283817,828.6755794005135,21.397210463697775,38.728206221387296,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:33.790589,18.065541741264173,885.6640021734752,20.26603903607059,43.701879809721206,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:34.926678,15.525596247563866,64.40976462703716,22.93445003103471,2.808428566626991,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:35.174475,15.295484819350623,65.37877104326108,24.501299055625456,2.668379782428321,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:35.422075,15.440423066749233,64.7650647703746,24.0096745809408,2.6974570001788347,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:35.670455,15.383023975226637,65.00672440025025,22.298192725975973,2.9153360184442914,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:35.918573,16.175547245453476,61.82171056259465,21.7901458126734,2.8371407467424303,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:36.165235,14.502832554522826,68.95204755626457,24.088052229318222,2.8624999190404097,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:36.410903,14.430587505996971,69.29724791762126,22.05850366316504,3.141520792878578,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:36.657042,15.636562841677256,63.952673623043815,21.91077691731019,2.918777086928361,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:36.905358,15.456782343012321,64.69651818912223,22.478676897282813,2.878128391842433,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:37.154270,15.44075390999634,64.76367707360457,24.19745535164391,2.676466435517349,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:37.402595,15.349423240284535,65.14902770909995,22.33510387435415,2.916889398661184,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:37.648636,15.238341959402653,65.62393747719783,22.51284755024572,2.9149549976178633,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:37.896124,15.672876002033558,63.804498923506436,23.435810602057327,2.722521529419824,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:38.141473,15.371504064776744,65.05544257646619,23.437555336927414,2.775692329735732,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:38.386264,14.781618995139185,67.6515881195992,22.95908555143997,2.946615097889043,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:38.631503,15.722878087536532,63.60158709064191,23.014927811495483,2.7634927909213003,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:38.876937,15.744414240853672,63.51458902835495,24.13139057203483,2.6320318689781668,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:39.122683,15.178759741703695,65.88153558109866,23.39113243508653,2.816517574081913,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:39.367654,15.415851103613221,64.86829648773764,22.652610046278806,2.8636124647540866,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:39.612661,15.071108535700265,66.35211986107139,22.037182564403295,3.010916648131331,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:39.858199,15.52299286700479,64.42056686926463,23.1986112778582,2.776914794496795,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:40.103846,15.53469772247128,64.37202820840717,22.47006959073538,2.8647898907686677,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:40.348926,15.496123829057398,64.5322669740713,22.6957339034141,2.8433655086326053,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:40.593804,14.629680918301041,68.35419074308362,22.69215134388295,3.0122393292388137,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:40.839675,15.497725165736798,64.525599035067,22.786101632888233,2.8317963324597053,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:41.084441,14.775453918868477,67.6798158277212,23.03923587825084,2.9375894315840267,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:41.331175,15.7882091483856,63.33840593328176,23.18890124867129,2.7314103956051397,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:41.576944,15.678366931028142,63.78215310300962,22.39948027092041,2.8474836171004054,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:41.822255,15.125231393611331,66.11469100713295,22.308384589551807,2.963670038129876,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:42.068126,15.60424387396475,64.0851301784941,22.395200027545858,2.861556498699278,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:42.314009,15.781816902772654,63.36406043491186,21.468066546415066,2.9515494699029134,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:42.560165,15.197089865384811,65.80207190047294,24.078053981009255,2.7328650376966546,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:42.804925,14.565851299635938,68.65372846590809,25.09430787388893,2.7358287309985347,81.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:43.050330,15.34774631759172,65.15614601042704,21.350036716391163,3.051804869281766,80.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:43.296430,15.413867259239213,64.87664537273025,22.187328892725144,2.9240403694562,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:43.542449,15.734611383006772,63.554159404279304,23.670076857066455,2.6850001285613008,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:43.788289,16.016236949105263,62.43663871717784,23.89433861241535,2.6130306316466174,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:44.034127,15.392224124240117,64.96786896606912,22.796638202033964,2.849888145361387,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:44.280559,15.47255504791549,64.63056663254353,22.083737024329654,2.9266136687527133,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:44.525527,14.968255200134019,66.8080538866712,22.431072687327074,2.9783708883621904,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:44.771520,15.641750890414613,63.93146182968607,22.149695698450742,2.886335898247024,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:45.016829,14.946286087204662,66.90625310966637,22.6209355850702,2.9577137894254224,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:45.261814,14.772857765307272,67.69170974815788,21.88102819672386,3.0936256349367084,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:45.508112,15.681474375797581,63.76951401606576,21.999984826292035,2.898616272673754,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:45.753369,14.659595138662697,68.21470787843488,21.483673102279578,3.175188318760854,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:45.999668,15.887379960345914,62.94304048219082,24.029310120208837,2.619427697562371,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:46.245186,15.386435716712384,64.99231000678238,22.872703914798105,2.841479094421096,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:46.491358,15.378351775388873,65.02647452767823,23.114542206685197,2.8132278782000384,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:46.737742,15.828347176754658,63.17779038032406,23.618055974949275,2.6749784337599256,81.05,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch1,2025-08-03 19:09:46.985924,15.825728904872307,63.188242766633486,23.123275025617094,2.7326683913342924,82.0,2,1
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:48.257940,13.776893428510942,290.3412166724102,24.7483562246726,11.731737414663433,81.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:48.501532,13.105914991566681,305.2057031175539,22.67273380094142,13.461354320883931,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:48.745740,13.660078657838769,292.8240825102877,23.003678672387263,12.729445871706709,80.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:48.989545,13.29024294643373,300.9726771829517,22.7527506527317,13.22796886304456,80.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:49.233554,13.500397905182073,296.28756338097384,23.237373311944673,12.750475684300927,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:49.477686,13.772409505815325,290.4357438915116,23.86350628225264,12.170707039288251,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:49.721202,13.332004772618676,300.02989559493824,21.383859330859913,14.03067102868344,80.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:49.964492,13.024039450949982,307.1243768159991,24.118386415865753,12.734035002190861,80.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:50.207604,13.124760701951521,304.767461353047,23.059706892653306,13.216449921579194,80.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:50.451399,13.307650854673703,300.57897097557105,24.113211697955354,12.465322941657673,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:50.694865,13.198293234441168,303.0694900429953,24.297052802941195,12.47350830987651,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:50.939542,13.5382518005748,295.4591227081602,23.24430773706316,12.71103127915697,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:51.183011,13.25170280675144,301.8480008442456,23.40200392424483,12.898382626606027,81.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:51.427265,13.798981687126577,289.87646267635114,23.168628271308908,12.51159366371821,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:51.669913,12.596690316132758,317.5437277264127,24.26325664168723,13.087432260879353,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:51.914368,13.723374323786038,291.47350393751196,22.720513413253887,12.828649539560251,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:52.159057,13.728608339706359,291.3623800040286,24.377475433896535,11.95211459833504,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:52.403015,13.718006208134975,291.58756304017,23.067488302335953,12.640629062794066,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:52.648011,13.37655213074839,299.03071889543844,23.19975771914144,12.889389730510718,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:52.893368,12.56264225271995,318.4043547155819,23.123988896238387,13.769439007444655,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:53.138765,13.473231013200596,296.8849859459057,24.18282961792058,12.276685178557452,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:53.384100,14.478423012855966,276.27318226910774,22.971087723020137,12.026996091797805,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:53.626561,12.460295391691572,321.0196768422656,24.214799112348356,13.257168698895436,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:53.869712,12.568152324761483,318.2647613300559,23.81751504535818,13.36263504920438,83.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:54.113756,13.040619245497922,306.7339000316983,23.105191145787668,13.275540466048872,81.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:54.357530,13.178579092635777,303.52285871511066,24.45278355911378,12.412609712974165,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:54.600440,12.662741904950812,315.88735125653164,24.22378045887674,13.04038202430024,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:54.844065,13.32915428524387,300.0940580625004,24.06912714705311,12.468007511408333,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:55.087475,13.318430785737714,300.33568251024536,23.30753160044479,12.885778196457059,81.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:55.331510,13.485825282195607,296.6077282108141,22.690616334627677,13.071823340389711,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:55.575024,12.914862491295844,309.72068054893015,22.58472608319963,13.713723133411202,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:55.818444,12.875819552286114,310.6598367394638,23.614588805297338,13.155420121894101,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:56.061328,13.213921421227395,302.7110478782046,22.762549778128243,13.298644081124397,81.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:56.306389,13.465083908254526,297.0646174397675,23.209867462078613,12.79906565279297,82.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:56.551548,12.633450471363375,316.6197555503084,23.68623923200807,13.367244687896621,82.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:56.797579,13.248200138738937,301.9278058989793,25.11136972698412,12.02354985735941,82.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:57.043547,13.418537616800927,298.095076693881,23.83688993504843,12.505619546263823,82.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:57.288056,13.054280045489163,306.41291484950017,21.89354975008697,13.99557944450205,82.05,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:57.532325,13.409395218995849,298.2983150749088,24.07952673088357,12.38804725727112,82.0,2,4
resnet50-imagenet,resnet50-imagenet_cores2_batch4,2025-08-03 19:09:57.777628,13.36247993492092,299.3456319097307,22.579185906785128,13.257591887747212,82.0,2,4
